date,time|cst,stage|meters,discharge|cms,preciptation|amm
08/17/2022,21:15,1.286,1.33,195.07
08/17/2022,21:00,1.286,1.33,195.07
08/17/2022,20:45,1.285,1.32,195.07
08/17/2022,20:30,1.281,1.29,195.07
08/17/2022,20:15,1.279,1.28,195.07
08/17/2022,20:00,1.275,1.25,195.07
08/17/2022,19:45,1.271,1.22,195.07
08/17/2022,19:30,1.266,1.19,195.07
08/17/2022,19:15,1.261,1.15,195.07
08/17/2022,19:00,1.258,1.13,195.07
08/17/2022,18:45,1.256,1.12,195.07
08/17/2022,18:30,1.256,1.12,195.07
08/17/2022,18:15,1.255,1.11,195.07
08/17/2022,18:00,1.256,1.12,195.07
08/17/2022,17:45,1.257,1.13,195.07
08/17/2022,17:30,1.258,1.13,195.07
08/17/2022,17:15,1.260,1.15,195.07
08/17/2022,17:00,1.262,1.16,195.07
08/17/2022,16:45,1.264,1.17,195.07
08/17/2022,16:30,1.266,1.19,195.07
08/17/2022,16:15,1.270,1.22,195.07
08/17/2022,16:00,1.272,1.23,195.07
08/17/2022,15:45,1.275,1.25,195.07
08/17/2022,15:30,1.278,1.27,195.07
08/17/2022,15:15,1.280,1.29,195.07
08/17/2022,15:00,1.283,1.31,195.07
08/17/2022,14:45,1.284,1.32,195.07
08/17/2022,14:30,1.286,1.33,195.07
08/17/2022,14:15,1.288,1.35,195.07
08/17/2022,14:00,1.289,1.35,195.07
08/17/2022,13:45,1.290,1.36,195.07
08/17/2022,13:30,1.291,1.37,195.07
08/17/2022,13:15,1.292,1.38,195.07
08/17/2022,13:00,1.292,1.38,195.07
08/17/2022,12:45,1.294,1.39,195.07
08/17/2022,12:30,1.295,1.40,195.07
08/17/2022,12:15,1.292,1.38,195.07
08/17/2022,12:00,1.289,1.35,195.07
08/17/2022,11:45,1.285,1.32,195.07
08/17/2022,11:30,1.280,1.29,195.07
08/17/2022,11:15,1.273,1.24,195.07
08/17/2022,11:00,1.267,1.19,195.07
08/17/2022,10:45,1.264,1.17,195.07
08/17/2022,10:30,1.260,1.15,195.07
08/17/2022,10:15,1.260,1.15,195.07
08/17/2022,10:00,1.260,1.15,195.07
08/17/2022,09:45,1.260,1.15,195.07
08/17/2022,09:30,1.261,1.15,195.07
08/17/2022,09:15,1.263,1.17,195.07
08/17/2022,09:00,1.264,1.17,195.07
08/17/2022,08:45,1.266,1.19,195.07
08/17/2022,08:30,1.267,1.20,195.07
08/17/2022,08:15,1.269,1.21,195.07
08/17/2022,08:00,1.272,1.23,195.07
08/17/2022,07:45,1.275,1.25,195.07
08/17/2022,07:30,1.276,1.26,195.07
08/17/2022,07:15,1.278,1.27,195.07
08/17/2022,07:00,1.281,1.30,195.07
08/17/2022,06:45,1.282,1.30,195.07
08/17/2022,06:30,1.284,1.32,195.07
08/17/2022,06:15,1.288,1.35,195.07
08/17/2022,06:00,1.291,1.37,195.07
08/17/2022,05:45,1.295,1.40,195.07
08/17/2022,05:30,1.296,1.41,195.07
08/17/2022,05:15,1.299,1.43,195.07
08/17/2022,05:00,1.297,1.42,195.07
08/17/2022,04:45,1.295,1.40,195.07
08/17/2022,04:30,1.291,1.37,195.07
08/17/2022,04:15,1.287,1.34,195.07
08/17/2022,04:00,1.282,1.31,195.07
08/17/2022,03:45,1.279,1.28,195.07
08/17/2022,03:30,1.277,1.27,195.07
08/17/2022,03:15,1.276,1.26,195.07
08/17/2022,03:00,1.274,1.25,195.07
08/17/2022,02:45,1.272,1.23,195.07
08/17/2022,02:30,1.269,1.21,195.07
08/17/2022,02:15,1.267,1.20,195.07
08/17/2022,02:00,1.266,1.19,195.07
08/17/2022,01:45,1.265,1.19,195.07
08/17/2022,01:30,1.267,1.20,195.07
08/17/2022,01:15,1.269,1.21,195.07
08/17/2022,01:00,1.271,1.23,195.07
08/17/2022,00:45,1.273,1.24,195.07
08/17/2022,00:30,1.275,1.26,195.07
08/17/2022,00:15,1.277,1.27,195.07
08/17/2022,00:00,1.278,1.28,195.07
08/16/2022,23:45,1.279,1.29,195.07
08/16/2022,23:30,1.277,1.27,195.07
08/16/2022,23:15,1.276,1.27,195.07
08/16/2022,23:00,1.274,1.25,195.07
08/16/2022,22:45,1.273,1.24,195.07
08/16/2022,22:30,1.274,1.25,195.07
08/16/2022,22:15,1.276,1.27,195.07
08/16/2022,22:00,1.278,1.28,195.07
08/16/2022,21:45,1.282,1.31,195.07
08/16/2022,21:30,1.283,1.32,195.07
08/16/2022,21:15,1.285,1.33,195.07
08/16/2022,21:00,1.285,1.33,195.07
08/16/2022,20:45,1.284,1.33,195.07
08/16/2022,20:30,1.282,1.31,195.07
08/16/2022,20:15,1.282,1.31,195.07
08/16/2022,20:00,1.280,1.30,195.07
08/16/2022,19:45,1.279,1.29,195.07
08/16/2022,19:30,1.277,1.28,195.07
08/16/2022,19:15,1.277,1.28,195.07
08/16/2022,19:00,1.275,1.26,195.07
08/16/2022,18:45,1.275,1.26,195.07
08/16/2022,18:30,1.275,1.26,195.07
08/16/2022,18:15,1.277,1.28,195.07
08/16/2022,18:00,1.280,1.30,195.07
08/16/2022,17:45,1.283,1.32,195.07
08/16/2022,17:30,1.285,1.34,195.07
08/16/2022,17:15,1.289,1.37,195.07
08/16/2022,17:00,1.290,1.37,195.07
08/16/2022,16:45,1.290,1.37,195.07
08/16/2022,16:30,1.289,1.37,195.07
08/16/2022,16:15,1.287,1.35,195.07
08/16/2022,16:00,1.285,1.34,195.07
08/16/2022,15:45,1.284,1.33,195.07
08/16/2022,15:30,1.281,1.31,195.07
08/16/2022,15:15,1.279,1.29,195.07
08/16/2022,15:00,1.279,1.29,195.07
08/16/2022,14:45,1.277,1.28,195.07
08/16/2022,14:30,1.276,1.27,195.07
08/16/2022,14:15,1.277,1.28,195.07
08/16/2022,14:00,1.280,1.30,195.07
08/16/2022,13:45,1.281,1.31,195.07
08/16/2022,13:30,1.284,1.33,195.07
08/16/2022,13:15,1.285,1.34,195.07
08/16/2022,13:00,1.284,1.33,195.07
08/16/2022,12:45,1.282,1.32,195.07
08/16/2022,12:30,1.280,1.30,195.07
08/16/2022,12:15,1.275,1.27,195.07
08/16/2022,12:00,1.272,1.25,195.07
08/16/2022,11:45,1.269,1.22,195.07
08/16/2022,11:30,1.265,1.20,195.07
08/16/2022,11:15,1.263,1.18,195.07
08/16/2022,11:00,1.262,1.18,195.07
08/16/2022,10:45,1.262,1.18,195.07
08/16/2022,10:30,1.262,1.18,195.07
08/16/2022,10:15,1.263,1.18,195.07
08/16/2022,10:00,1.264,1.19,195.07
08/16/2022,09:45,1.266,1.20,195.07
08/16/2022,09:30,1.268,1.22,195.07
08/16/2022,09:15,1.271,1.24,195.07
08/16/2022,09:00,1.274,1.26,195.07
08/16/2022,08:45,1.278,1.29,195.07
08/16/2022,08:30,1.282,1.32,195.07
08/16/2022,08:15,1.288,1.36,195.07
08/16/2022,08:00,1.294,1.41,195.07
08/16/2022,07:45,1.298,1.44,195.07
08/16/2022,07:30,1.302,1.47,195.07
08/16/2022,07:15,1.304,1.49,195.07
08/16/2022,07:00,1.302,1.47,195.07
08/16/2022,06:45,1.301,1.46,195.07
08/16/2022,06:30,1.297,1.43,195.07
08/16/2022,06:15,1.291,1.39,195.07
08/16/2022,06:00,1.286,1.35,195.07
08/16/2022,05:45,1.280,1.31,195.07
08/16/2022,05:30,1.277,1.29,195.07
08/16/2022,05:15,1.274,1.26,195.07
08/16/2022,05:00,1.273,1.26,195.07
08/16/2022,04:45,1.275,1.27,195.07
08/16/2022,04:30,1.276,1.28,195.07
08/16/2022,04:15,1.280,1.31,195.07
08/16/2022,04:00,1.282,1.32,195.07
08/16/2022,03:45,1.286,1.35,194.82
08/16/2022,03:30,1.289,1.38,194.82
08/16/2022,03:15,1.290,1.38,194.82
08/16/2022,03:00,1.291,1.39,194.82
08/16/2022,02:45,1.290,1.38,194.82
08/16/2022,02:30,1.288,1.37,194.82
08/16/2022,02:15,1.287,1.36,194.82
08/16/2022,02:00,1.286,1.35,194.82
08/16/2022,01:45,1.284,1.34,194.82
08/16/2022,01:30,1.283,1.33,194.82
08/16/2022,01:15,1.281,1.32,194.82
08/16/2022,01:00,1.281,1.32,194.82
08/16/2022,00:45,1.281,1.32,194.82
08/16/2022,00:30,1.281,1.32,194.82
08/16/2022,00:15,1.282,1.33,194.82
08/16/2022,00:00,1.283,1.33,194.82
08/15/2022,23:45,1.285,1.35,194.82
08/15/2022,23:30,1.287,1.36,194.82
08/15/2022,23:15,1.290,1.39,194.82
08/15/2022,23:00,1.291,1.39,194.82
08/15/2022,22:45,1.296,1.43,194.82
08/15/2022,22:30,1.298,1.45,194.82
08/15/2022,22:15,1.302,1.48,194.82
08/15/2022,22:00,1.306,1.51,194.82
08/15/2022,21:45,1.311,1.55,194.82
08/15/2022,21:30,1.314,1.57,194.82
08/15/2022,21:15,1.320,1.62,194.82
08/15/2022,21:00,1.324,1.66,194.82
08/15/2022,20:45,1.329,1.70,194.82
08/15/2022,20:30,1.339,1.78,194.82
08/15/2022,20:15,1.345,1.83,194.82
08/15/2022,20:00,1.352,1.89,194.82
08/15/2022,19:45,1.361,1.97,194.82
08/15/2022,19:30,1.362,1.98,194.82
08/15/2022,19:15,1.361,1.97,194.82
08/15/2022,19:00,1.359,1.96,194.82
08/15/2022,18:45,1.355,1.92,194.82
08/15/2022,18:30,1.350,1.88,194.82
08/15/2022,18:15,1.352,1.90,194.31
08/15/2022,18:00,1.346,1.84,193.29
08/15/2022,17:45,1.346,1.84,191.26
08/15/2022,17:30,1.346,1.84,191.26
08/15/2022,17:15,1.343,1.82,190.75
08/15/2022,17:00,1.343,1.82,189.23
08/15/2022,16:45,1.338,1.78,188.21
08/15/2022,16:30,1.325,1.67,186.69
08/15/2022,16:15,1.311,1.55,185.17
08/15/2022,16:00,1.299,1.46,184.40
08/15/2022,15:45,1.296,1.44,184.40
08/15/2022,15:30,1.291,1.40,184.40
08/15/2022,15:15,1.285,1.35,184.15
08/15/2022,15:00,1.282,1.33,183.64
08/15/2022,14:45,1.278,1.30,183.13
08/15/2022,14:30,1.274,1.27,183.13
08/15/2022,14:15,1.273,1.27,183.13
08/15/2022,14:00,1.273,1.27,182.37
08/15/2022,13:45,1.275,1.28,179.83
08/15/2022,13:30,1.278,1.30,177.55
08/15/2022,13:15,1.281,1.33,176.53
08/15/2022,13:00,1.285,1.36,176.28
08/15/2022,12:45,1.287,1.37,176.28
08/15/2022,12:30,1.285,1.36,176.28
08/15/2022,12:15,1.283,1.34,176.28
08/15/2022,12:00,1.281,1.33,176.28
08/15/2022,11:45,1.283,1.34,176.28
08/15/2022,11:30,1.281,1.33,176.28
08/15/2022,11:15,1.284,1.35,176.28
08/15/2022,11:00,1.285,1.36,176.28
08/15/2022,10:45,1.287,1.37,176.28
08/15/2022,10:30,1.291,1.40,175.77
08/15/2022,10:15,1.292,1.41,175.26
08/15/2022,10:00,1.295,1.43,174.24
08/15/2022,09:45,1.297,1.45,173.48
08/15/2022,09:30,1.297,1.45,172.47
08/15/2022,09:15,1.299,1.47,171.20
08/15/2022,09:00,1.295,1.43,169.93
08/15/2022,08:45,1.284,1.35,169.16
08/15/2022,08:30,1.274,1.28,168.40
08/15/2022,08:15,1.267,1.23,168.15
08/15/2022,08:00,1.261,1.19,168.15
08/15/2022,07:45,1.255,1.15,167.89
08/15/2022,07:30,1.249,1.11,167.64
08/15/2022,07:15,1.245,1.08,167.13
08/15/2022,07:00,1.241,1.05,166.37
08/15/2022,06:45,1.240,1.05,166.12
08/15/2022,06:30,1.239,1.04,165.86
08/15/2022,06:15,1.238,1.03,164.85
08/15/2022,06:00,1.235,1.01,162.31
08/15/2022,05:45,1.232,0.99,161.04
08/15/2022,05:30,1.232,1.00,159.77
08/15/2022,05:15,1.230,0.98,159.00
08/15/2022,05:00,1.228,0.97,158.24
08/15/2022,04:45,1.228,0.97,158.24
08/15/2022,04:30,1.228,0.97,158.24
08/15/2022,04:15,1.229,0.98,157.99
08/15/2022,04:00,1.229,0.98,157.73
08/15/2022,03:45,1.230,0.98,157.73
08/15/2022,03:30,1.231,0.99,157.73
08/15/2022,03:15,1.232,1.00,157.73
08/15/2022,03:00,1.233,1.00,157.73
08/15/2022,02:45,1.233,1.00,157.73
08/15/2022,02:30,1.234,1.01,157.73
08/15/2022,02:15,1.233,1.00,157.73
08/15/2022,02:00,1.233,1.00,157.73
08/15/2022,01:45,1.234,1.01,157.73
08/15/2022,01:30,1.235,1.02,157.73
08/15/2022,01:15,1.236,1.02,157.73
08/15/2022,01:00,1.237,1.03,157.73
08/15/2022,00:45,1.237,1.03,157.73
08/15/2022,00:30,1.236,1.02,157.73
08/15/2022,00:15,1.234,1.01,157.73
08/15/2022,00:00,1.231,0.99,157.73
08/14/2022,23:45,1.230,0.99,157.73
08/14/2022,23:30,1.229,0.98,157.73
08/14/2022,23:15,1.230,0.99,157.73
08/14/2022,23:00,1.231,0.99,157.73
08/14/2022,22:45,1.232,1.00,157.73
08/14/2022,22:30,1.235,1.02,157.73
08/14/2022,22:15,1.236,1.03,157.73
08/14/2022,22:00,1.236,1.03,157.73
08/14/2022,21:45,1.236,1.03,157.73
08/14/2022,21:30,1.236,1.03,157.73
08/14/2022,21:15,1.234,1.01,157.73
08/14/2022,21:00,1.231,0.99,157.73
08/14/2022,20:45,1.229,0.98,157.73
08/14/2022,20:30,1.228,0.98,157.73
08/14/2022,20:15,1.226,0.96,157.73
08/14/2022,20:00,1.226,0.96,157.73
08/14/2022,19:45,1.226,0.96,157.73
08/14/2022,19:30,1.227,0.97,157.73
08/14/2022,19:15,1.228,0.98,157.73
08/14/2022,19:00,1.229,0.98,157.73
08/14/2022,18:45,1.229,0.98,157.73
08/14/2022,18:30,1.228,0.98,157.73
08/14/2022,18:15,1.226,0.96,157.73
08/14/2022,18:00,1.226,0.96,157.73
08/14/2022,17:45,1.223,0.95,157.73
08/14/2022,17:30,1.222,0.94,157.73
08/14/2022,17:15,1.220,0.93,157.73
08/14/2022,17:00,1.218,0.92,157.73
08/14/2022,16:45,1.219,0.92,157.73
08/14/2022,16:30,1.218,0.92,157.73
08/14/2022,16:15,1.219,0.92,157.73
08/14/2022,16:00,1.219,0.92,157.73
08/14/2022,15:45,1.219,0.92,157.73
08/14/2022,15:30,1.220,0.93,157.73
08/14/2022,15:15,1.221,0.93,157.73
08/14/2022,15:00,1.221,0.93,157.73
08/14/2022,14:45,1.222,0.94,157.73
08/14/2022,14:30,1.221,0.94,157.73
08/14/2022,14:15,1.221,0.94,157.73
08/14/2022,14:00,1.220,0.93,157.73
08/14/2022,13:45,1.221,0.94,157.73
08/14/2022,13:30,1.222,0.94,157.73
08/14/2022,13:15,1.223,0.95,157.73
08/14/2022,13:00,1.223,0.95,157.73
08/14/2022,12:45,1.224,0.95,157.73
08/14/2022,12:30,1.225,0.96,157.73
08/14/2022,12:15,1.226,0.97,157.73
08/14/2022,12:00,1.227,0.97,157.73
08/14/2022,11:45,1.229,0.99,157.73
08/14/2022,11:30,1.230,0.99,157.73
08/14/2022,11:15,1.231,1.00,157.73
08/14/2022,11:00,1.233,1.01,157.73
08/14/2022,10:45,1.233,1.01,157.73
08/14/2022,10:30,1.233,1.01,157.73
08/14/2022,10:15,1.233,1.01,157.73
08/14/2022,10:00,1.231,1.00,157.73
08/14/2022,09:45,1.231,1.00,157.73
08/14/2022,09:30,1.231,1.00,157.73
08/14/2022,09:15,1.230,0.99,157.73
08/14/2022,09:00,1.229,0.99,157.73
08/14/2022,08:45,1.229,0.99,157.73
08/14/2022,08:30,1.227,0.98,157.73
08/14/2022,08:15,1.228,0.98,157.73
08/14/2022,08:00,1.227,0.98,157.73
08/14/2022,07:45,1.228,0.98,157.73
08/14/2022,07:30,1.228,0.98,157.73
08/14/2022,07:15,1.230,1.00,157.73
08/14/2022,07:00,1.231,1.00,157.73
08/14/2022,06:45,1.234,1.02,157.73
08/14/2022,06:30,1.236,1.04,157.73
08/14/2022,06:15,1.239,1.06,157.73
08/14/2022,06:00,1.243,1.08,157.73
08/14/2022,05:45,1.247,1.11,157.73
08/14/2022,05:30,1.251,1.14,157.73
08/14/2022,05:15,1.254,1.16,157.73
08/14/2022,05:00,1.257,1.18,157.73
08/14/2022,04:45,1.259,1.19,157.73
08/14/2022,04:30,1.257,1.18,157.73
08/14/2022,04:15,1.254,1.16,157.73
08/14/2022,04:00,1.249,1.12,157.73
08/14/2022,03:45,1.242,1.08,157.73
08/14/2022,03:30,1.236,1.04,157.73
08/14/2022,03:15,1.230,1.00,157.73
08/14/2022,03:00,1.226,0.97,157.73
08/14/2022,02:45,1.225,0.97,157.73
08/14/2022,02:30,1.225,0.97,157.73
08/14/2022,02:15,1.225,0.97,157.73
08/14/2022,02:00,1.226,0.97,157.73
08/14/2022,01:45,1.227,0.98,157.73
08/14/2022,01:30,1.229,0.99,157.73
08/14/2022,01:15,1.233,1.02,157.73
08/14/2022,01:00,1.234,1.03,157.73
08/14/2022,00:45,1.237,1.05,157.73
08/14/2022,00:30,1.240,1.07,157.73
08/14/2022,00:15,1.243,1.09,157.73
08/14/2022,00:00,1.247,1.11,157.73
08/13/2022,23:45,1.249,1.13,157.73
08/13/2022,23:30,1.250,1.13,157.73
08/13/2022,23:15,1.250,1.13,157.73
08/13/2022,23:00,1.247,1.11,157.73
08/13/2022,22:45,1.242,1.08,157.73
08/13/2022,22:30,1.238,1.05,157.73
08/13/2022,22:15,1.232,1.01,157.73
08/13/2022,22:00,1.229,1.00,157.73
08/13/2022,21:45,1.228,0.99,157.73
08/13/2022,21:30,1.227,0.98,157.73
08/13/2022,21:15,1.228,0.99,157.73
08/13/2022,21:00,1.228,0.99,157.73
08/13/2022,20:45,1.229,1.00,157.73
08/13/2022,20:30,1.230,1.00,157.73
08/13/2022,20:15,1.229,1.00,157.73
08/13/2022,20:00,1.228,0.99,157.73
08/13/2022,19:45,1.227,0.98,157.73
08/13/2022,19:30,1.224,0.97,157.73
08/13/2022,19:15,1.221,0.95,157.73
08/13/2022,19:00,1.219,0.93,157.73
08/13/2022,18:45,1.218,0.93,157.73
08/13/2022,18:30,1.216,0.92,157.73
08/13/2022,18:15,1.218,0.93,157.73
08/13/2022,18:00,1.217,0.92,157.73
08/13/2022,17:45,1.217,0.92,157.73
08/13/2022,17:30,1.218,0.93,157.73
08/13/2022,17:15,1.217,0.92,157.73
08/13/2022,17:00,1.218,0.93,157.73
08/13/2022,16:45,1.218,0.93,157.73
08/13/2022,16:30,1.218,0.93,157.73
08/13/2022,16:15,1.218,0.93,157.73
08/13/2022,16:00,1.217,0.92,157.73
08/13/2022,15:45,1.218,0.92,157.73
08/13/2022,15:30,1.219,0.93,157.73
08/13/2022,15:15,1.218,0.92,157.73
08/13/2022,15:00,1.220,0.94,157.73
08/13/2022,14:45,1.219,0.93,156.21
08/13/2022,14:30,1.218,0.92,154.94
08/13/2022,14:15,1.219,0.93,154.94
08/13/2022,14:00,1.220,0.94,154.94
08/13/2022,13:45,1.221,0.94,154.94
08/13/2022,13:30,1.223,0.96,154.94
08/13/2022,13:15,1.224,0.96,154.94
08/13/2022,13:00,1.225,0.97,154.94
08/13/2022,12:45,1.227,0.98,154.94
08/13/2022,12:30,1.227,0.98,154.94
08/13/2022,12:15,1.228,0.99,154.94
08/13/2022,12:00,1.230,1.00,154.94
08/13/2022,11:45,1.231,1.01,154.94
08/13/2022,11:30,1.231,1.01,154.94
08/13/2022,11:15,1.232,1.02,154.94
08/13/2022,11:00,1.231,1.01,154.94
08/13/2022,10:45,1.230,1.00,154.94
08/13/2022,10:30,1.230,1.00,154.94
08/13/2022,10:15,1.229,1.00,154.94
08/13/2022,10:00,1.228,0.99,154.94
08/13/2022,09:45,1.227,0.98,154.94
08/13/2022,09:30,1.226,0.98,154.94
08/13/2022,09:15,1.225,0.97,154.94
08/13/2022,09:00,1.224,0.97,154.94
08/13/2022,08:45,1.223,0.96,154.94
08/13/2022,08:30,1.223,0.96,154.94
08/13/2022,08:15,1.223,0.96,154.94
08/13/2022,08:00,1.224,0.97,154.94
08/13/2022,07:45,1.226,0.98,154.94
08/13/2022,07:30,1.228,0.99,154.94
08/13/2022,07:15,1.229,1.00,154.94
08/13/2022,07:00,1.229,1.00,154.94
08/13/2022,06:45,1.231,1.01,154.94
08/13/2022,06:30,1.229,1.00,154.94
08/13/2022,06:15,1.229,1.00,154.94
08/13/2022,06:00,1.226,0.98,154.94
08/13/2022,05:45,1.224,0.97,154.94
08/13/2022,05:30,1.221,0.95,154.94
08/13/2022,05:15,1.220,0.94,154.94
08/13/2022,05:00,1.219,0.94,154.94
08/13/2022,04:45,1.218,0.93,154.94
08/13/2022,04:30,1.218,0.93,154.94
08/13/2022,04:15,1.218,0.93,154.94
08/13/2022,04:00,1.219,0.94,154.94
08/13/2022,03:45,1.218,0.93,154.94
08/13/2022,03:30,1.218,0.93,154.94
08/13/2022,03:15,1.218,0.93,154.94
08/13/2022,03:00,1.218,0.93,154.94
08/13/2022,02:45,1.218,0.93,154.94
08/13/2022,02:30,1.219,0.94,154.94
08/13/2022,02:15,1.218,0.93,154.94
08/13/2022,02:00,1.218,0.93,154.94
08/13/2022,01:45,1.219,0.94,154.94
08/13/2022,01:30,1.219,0.94,154.94
08/13/2022,01:15,1.219,0.94,154.94
08/13/2022,01:00,1.218,0.93,154.94
08/13/2022,00:45,1.218,0.93,154.94
08/13/2022,00:30,1.219,0.94,154.94
08/13/2022,00:15,1.219,0.94,154.94
08/13/2022,00:00,1.218,0.93,154.94
08/12/2022,23:45,1.219,0.94,154.94
08/12/2022,23:30,1.218,0.93,154.94
08/12/2022,23:15,1.218,0.93,154.94
08/12/2022,23:00,1.219,0.94,154.94
08/12/2022,22:45,1.219,0.94,154.94
08/12/2022,22:30,1.219,0.94,154.94
08/12/2022,22:15,1.218,0.93,154.94
08/12/2022,22:00,1.219,0.94,154.94
08/12/2022,21:45,1.218,0.93,154.94
08/12/2022,21:30,1.218,0.94,154.94
08/12/2022,21:15,1.218,0.94,154.94
08/12/2022,21:00,1.218,0.94,154.94
08/12/2022,20:45,1.218,0.94,154.94
08/12/2022,20:30,1.219,0.94,154.94
08/12/2022,20:15,1.220,0.95,154.94
08/12/2022,20:00,1.220,0.95,154.94
08/12/2022,19:45,1.221,0.95,154.94
08/12/2022,19:30,1.223,0.97,154.94
08/12/2022,19:15,1.225,0.98,154.94
08/12/2022,19:00,1.227,0.99,154.94
08/12/2022,18:45,1.229,1.01,154.94
08/12/2022,18:30,1.232,1.03,154.94
08/12/2022,18:15,1.233,1.03,154.94
08/12/2022,18:00,1.233,1.03,154.94
08/12/2022,17:45,1.233,1.03,154.94
08/12/2022,17:30,1.230,1.01,154.94
08/12/2022,17:15,1.227,0.99,154.94
08/12/2022,17:00,1.223,0.97,154.94
08/12/2022,16:45,1.218,0.94,154.94
08/12/2022,16:30,1.216,0.93,154.94
08/12/2022,16:15,1.215,0.92,154.94
08/12/2022,16:00,1.215,0.92,154.94
08/12/2022,15:45,1.215,0.92,154.94
08/12/2022,15:30,1.216,0.93,154.94
08/12/2022,15:15,1.215,0.92,154.94
08/12/2022,15:00,1.215,0.92,154.94
08/12/2022,14:45,1.216,0.93,154.94
08/12/2022,14:30,1.216,0.93,154.94
08/12/2022,14:15,1.216,0.93,154.94
08/12/2022,14:00,1.218,0.94,154.94
08/12/2022,13:45,1.217,0.93,154.94
08/12/2022,13:30,1.218,0.94,154.94
08/12/2022,13:15,1.218,0.94,154.94
08/12/2022,13:00,1.217,0.93,154.94
08/12/2022,12:45,1.217,0.93,154.94
08/12/2022,12:30,1.218,0.94,154.94
08/12/2022,12:15,1.219,0.95,154.94
08/12/2022,12:00,1.218,0.94,154.94
08/12/2022,11:45,1.220,0.95,154.94
08/12/2022,11:30,1.220,0.95,154.94
08/12/2022,11:15,1.221,0.96,154.94
08/12/2022,11:00,1.221,0.96,154.94
08/12/2022,10:45,1.221,0.96,154.94
08/12/2022,10:30,1.222,0.97,154.94
08/12/2022,10:15,1.223,0.97,154.94
08/12/2022,10:00,1.223,0.97,154.94
08/12/2022,09:45,1.225,0.99,154.94
08/12/2022,09:30,1.226,0.99,154.94
08/12/2022,09:15,1.226,0.99,154.94
08/12/2022,09:00,1.227,1.00,154.94
08/12/2022,08:45,1.228,1.01,154.94
08/12/2022,08:30,1.229,1.01,154.94
08/12/2022,08:15,1.230,1.02,154.94
08/12/2022,08:00,1.231,1.03,154.94
08/12/2022,07:45,1.231,1.03,154.94
08/12/2022,07:30,1.232,1.03,154.94
08/12/2022,07:15,1.231,1.03,154.94
08/12/2022,07:00,1.231,1.03,154.94
08/12/2022,06:45,1.231,1.03,154.94
08/12/2022,06:30,1.229,1.01,154.94
08/12/2022,06:15,1.229,1.01,154.94
08/12/2022,06:00,1.227,1.00,154.94
08/12/2022,05:45,1.227,1.00,154.94
08/12/2022,05:30,1.225,0.99,154.94
08/12/2022,05:15,1.225,0.99,154.94
08/12/2022,05:00,1.224,0.98,154.94
08/12/2022,04:45,1.224,0.98,154.94
08/12/2022,04:30,1.225,0.99,154.94
08/12/2022,04:15,1.224,0.98,154.94
08/12/2022,04:00,1.225,0.99,154.94
08/12/2022,03:45,1.226,1.00,154.94
08/12/2022,03:30,1.226,1.00,154.94
08/12/2022,03:15,1.226,1.00,154.94
08/12/2022,03:00,1.224,0.98,154.94
08/12/2022,02:45,1.222,0.97,154.94
08/12/2022,02:30,1.221,0.97,154.94
08/12/2022,02:15,1.220,0.96,154.94
08/12/2022,02:00,1.219,0.95,154.94
08/12/2022,01:45,1.219,0.95,154.94
08/12/2022,01:30,1.220,0.96,154.94
08/12/2022,01:15,1.220,0.96,154.94
08/12/2022,01:00,1.220,0.96,154.94
08/12/2022,00:45,1.220,0.96,154.94
08/12/2022,00:30,1.220,0.96,154.94
08/12/2022,00:15,1.220,0.96,154.94
08/12/2022,00:00,1.220,0.96,154.94
08/11/2022,23:45,1.221,0.97,154.94
08/11/2022,23:30,1.222,0.97,154.94
08/11/2022,23:15,1.222,0.97,154.94
08/11/2022,23:00,1.222,0.97,154.94
08/11/2022,22:45,1.223,0.98,154.94
08/11/2022,22:30,1.223,0.98,154.94
08/11/2022,22:15,1.225,0.99,154.94
08/11/2022,22:00,1.225,0.99,154.94
08/11/2022,21:45,1.227,1.01,154.94
08/11/2022,21:30,1.228,1.01,154.94
08/11/2022,21:15,1.230,1.03,154.94
08/11/2022,21:00,1.232,1.04,154.94
08/11/2022,20:45,1.235,1.06,154.94
08/11/2022,20:30,1.238,1.08,154.94
08/11/2022,20:15,1.241,1.10,154.94
08/11/2022,20:00,1.245,1.13,154.94
08/11/2022,19:45,1.248,1.15,154.94
08/11/2022,19:30,1.251,1.17,154.94
08/11/2022,19:15,1.253,1.18,154.94
08/11/2022,19:00,1.256,1.20,154.94
08/11/2022,18:45,1.256,1.20,154.94
08/11/2022,18:30,1.255,1.20,154.94
08/11/2022,18:15,1.251,1.17,154.94
08/11/2022,18:00,1.245,1.13,154.94
08/11/2022,17:45,1.238,1.08,154.94
08/11/2022,17:30,1.230,1.03,154.94
08/11/2022,17:15,1.224,0.99,154.94
08/11/2022,17:00,1.220,0.96,154.94
08/11/2022,16:45,1.217,0.95,154.94
08/11/2022,16:30,1.216,0.94,154.94
08/11/2022,16:15,1.215,0.93,154.94
08/11/2022,16:00,1.214,0.93,154.94
08/11/2022,15:45,1.214,0.93,154.94
08/11/2022,15:30,1.213,0.92,154.94
08/11/2022,15:15,1.214,0.93,154.94
08/11/2022,15:00,1.214,0.93,154.94
08/11/2022,14:45,1.214,0.93,154.94
08/11/2022,14:30,1.216,0.94,154.94
08/11/2022,14:15,1.217,0.95,154.94
08/11/2022,14:00,1.216,0.94,154.94
08/11/2022,13:45,1.216,0.94,154.94
