date,time|cst,elevation|meters,storage|tcm,surface area|ha
08/13/2022,05:45,320.854,894386,7719.2
08/13/2022,05:30,320.854,894386,7719.2
08/13/2022,05:15,320.855,894464,7720.0
08/13/2022,05:00,320.855,894464,7720.0
08/13/2022,04:45,320.856,894542,7720.6
08/13/2022,04:30,320.857,894620,7721.2
08/13/2022,04:15,320.854,894386,7719.2
08/13/2022,04:00,320.855,894464,7720.0
08/13/2022,03:45,320.853,894308,7718.4
08/13/2022,03:30,320.852,894229,7717.6
08/13/2022,03:15,320.852,894229,7717.6
08/13/2022,03:00,320.851,894151,7716.8
08/13/2022,02:45,320.853,894308,7718.4
08/13/2022,02:30,320.852,894229,7717.6
08/13/2022,02:15,320.853,894308,7718.4
08/13/2022,02:00,320.854,894386,7719.2
08/13/2022,01:45,320.854,894386,7719.2
08/13/2022,01:30,320.856,894542,7720.6
08/13/2022,01:15,320.858,894697,7721.8
08/13/2022,01:00,320.857,894620,7721.2
08/13/2022,00:45,320.857,894620,7721.2
08/13/2022,00:30,320.857,894620,7721.2
08/13/2022,00:15,320.855,894464,7720.0
08/13/2022,00:00,320.850,894073,7716.0
08/12/2022,23:45,320.851,894151,7716.8
08/12/2022,23:30,320.850,894073,7716.0
08/12/2022,23:15,320.848,893917,7714.8
08/12/2022,23:00,320.851,894151,7716.8
08/12/2022,22:45,320.849,893995,7715.4
08/12/2022,22:30,320.850,894073,7716.0
08/12/2022,22:15,320.850,894073,7716.0
08/12/2022,22:00,320.853,894308,7718.4
08/12/2022,21:45,320.855,894464,7720.0
08/12/2022,21:30,320.854,894386,7719.2
08/12/2022,21:15,320.855,894464,7720.0
08/12/2022,21:00,320.859,894775,7722.4
08/12/2022,20:45,320.853,894308,7718.4
08/12/2022,20:30,320.851,894151,7716.8
08/12/2022,20:15,320.850,894073,7716.0
08/12/2022,20:00,320.848,893917,7714.8
08/12/2022,19:45,320.845,893682,7713.0
08/12/2022,19:30,320.846,893760,7713.6
08/12/2022,19:15,320.850,894073,7716.0
08/12/2022,19:00,320.846,893760,7713.6
08/12/2022,18:45,320.849,893995,7715.4
08/12/2022,18:30,320.853,894308,7718.4
08/12/2022,18:15,320.855,894464,7720.0
08/12/2022,18:00,320.855,894464,7720.0
08/12/2022,17:45,320.856,894542,7720.6
08/12/2022,17:30,320.860,894853,7723.0
08/12/2022,17:15,320.863,895087,7724.8
08/12/2022,17:00,320.863,895087,7724.8
08/12/2022,16:45,320.863,895087,7724.8
08/12/2022,16:30,320.865,895243,7726.0
08/12/2022,16:15,320.867,895399,7727.2
08/12/2022,16:00,320.869,895556,7728.4
08/12/2022,15:45,320.871,895712,7729.6
08/12/2022,15:30,320.874,895947,7731.4
08/12/2022,15:15,320.875,896025,7732.0
08/12/2022,15:00,320.877,896181,7733.6
08/12/2022,14:45,320.877,896181,7733.6
08/12/2022,14:30,320.879,896338,7735.2
08/12/2022,14:15,320.879,896338,7735.2
08/12/2022,14:00,320.879,896338,7735.2
08/12/2022,13:45,320.879,896338,7735.2
08/12/2022,13:30,320.880,896416,7736.0
08/12/2022,13:15,320.881,896494,7736.6
08/12/2022,13:00,320.881,896494,7736.6
08/12/2022,12:45,320.882,896572,7737.2
08/12/2022,12:30,320.884,896729,7738.4
08/12/2022,12:15,320.885,896807,7739.0
08/12/2022,12:00,320.889,897120,7741.4
08/12/2022,11:45,320.890,897198,7742.0
08/12/2022,11:30,320.890,897198,7742.0
08/12/2022,11:15,320.891,897276,7742.6
08/12/2022,11:00,320.889,897120,7741.4
08/12/2022,10:45,320.889,897120,7741.4
08/12/2022,10:30,320.889,897120,7741.4
08/12/2022,10:15,320.889,897120,7741.4
08/12/2022,10:00,320.889,897120,7741.4
08/12/2022,09:45,320.889,897120,7741.4
08/12/2022,09:30,320.890,897198,7742.0
08/12/2022,09:15,320.889,897120,7741.4
08/12/2022,09:00,320.888,897042,7740.8
08/12/2022,08:45,320.891,897276,7742.6
08/12/2022,08:30,320.892,897353,7743.2
08/12/2022,08:15,320.891,897276,7742.6
08/12/2022,08:00,320.892,897353,7743.2
08/12/2022,07:45,320.891,897276,7742.6
08/12/2022,07:30,320.888,897042,7740.8
08/12/2022,07:15,320.887,896963,7740.2
08/12/2022,07:00,320.889,897120,7741.4
08/12/2022,06:45,320.887,896963,7740.2
08/12/2022,06:30,320.885,896807,7739.0
08/12/2022,06:15,320.886,896885,7739.6
08/12/2022,06:00,320.887,896963,7740.2
08/12/2022,05:45,320.886,896885,7739.6
08/12/2022,05:30,320.886,896885,7739.6
08/12/2022,05:15,320.889,897120,7741.4
08/12/2022,05:00,320.889,897120,7741.4
08/12/2022,04:45,320.888,897042,7740.8
08/12/2022,04:30,320.890,897198,7742.0
08/12/2022,04:15,320.890,897198,7742.0
08/12/2022,04:00,320.886,896885,7739.6
08/12/2022,03:45,320.887,896963,7740.2
08/12/2022,03:30,320.884,896729,7738.4
08/12/2022,03:15,320.884,896729,7738.4
08/12/2022,03:00,320.884,896729,7738.4
08/12/2022,02:45,320.886,896885,7739.6
08/12/2022,02:30,320.886,896885,7739.6
08/12/2022,02:15,320.885,896807,7739.0
08/12/2022,02:00,320.887,896963,7740.2
08/12/2022,01:45,320.888,897042,7740.8
08/12/2022,01:30,320.887,896963,7740.2
08/12/2022,01:15,320.889,897120,7741.4
08/12/2022,01:00,320.889,897120,7741.4
08/12/2022,00:45,320.889,897120,7741.4
08/12/2022,00:30,320.885,896807,7739.0
08/12/2022,00:15,320.883,896651,7737.8
08/12/2022,00:00,320.882,896572,7737.2
08/11/2022,23:45,320.881,896494,7736.6
08/11/2022,23:30,320.883,896651,7737.8
08/11/2022,23:15,320.881,896494,7736.6
08/11/2022,23:00,320.880,896416,7736.0
08/11/2022,22:45,320.881,896494,7736.6
08/11/2022,22:30,320.882,896572,7737.2
08/11/2022,22:15,320.886,896885,7739.6
08/11/2022,22:00,320.887,896963,7740.2
08/11/2022,21:45,320.887,896963,7740.2
08/11/2022,21:30,320.889,897120,7741.4
08/11/2022,21:15,320.886,896885,7739.6
08/11/2022,21:00,320.885,896807,7739.0
08/11/2022,20:45,320.886,896885,7739.6
08/11/2022,20:30,320.885,896807,7739.0
08/11/2022,20:15,320.883,896651,7737.8
08/11/2022,20:00,320.882,896572,7737.2
08/11/2022,19:45,320.883,896651,7737.8
08/11/2022,19:30,320.882,896572,7737.2
08/11/2022,19:15,320.886,896885,7739.6
08/11/2022,19:00,320.891,897276,7742.6
08/11/2022,18:45,320.891,897276,7742.6
08/11/2022,18:30,320.888,897042,7740.8
08/11/2022,18:15,320.891,897276,7742.6
08/11/2022,18:00,320.900,897977,7749.0
08/11/2022,17:45,320.899,897899,7748.2
08/11/2022,17:30,320.894,897508,7744.4
08/11/2022,17:15,320.896,897664,7745.8
08/11/2022,17:00,320.896,897664,7745.8
08/11/2022,16:45,320.894,897508,7744.4
08/11/2022,16:30,320.893,897431,7743.8
08/11/2022,16:15,320.895,897586,7745.0
08/11/2022,16:00,320.890,897198,7742.0
08/11/2022,15:45,320.887,896963,7740.2
08/11/2022,15:30,320.898,897821,7747.4
08/11/2022,15:15,320.896,897664,7745.8
08/11/2022,15:00,320.902,898133,7750.2
08/11/2022,14:45,320.909,898681,7754.4
08/11/2022,14:30,320.912,898915,7756.2
08/11/2022,14:15,320.909,898681,7754.4
08/11/2022,14:00,320.907,898524,7753.2
08/11/2022,13:45,320.909,898681,7754.4
08/11/2022,13:30,320.910,898759,7755.0
08/11/2022,13:15,320.912,898915,7756.2
08/11/2022,13:00,320.913,898994,7756.8
08/11/2022,12:45,320.916,899228,7758.6
08/11/2022,12:30,320.917,899306,7759.2
08/11/2022,12:15,320.918,899385,7759.8
08/11/2022,12:00,320.920,899541,7761.0
08/11/2022,11:45,320.919,899463,7760.4
08/11/2022,11:30,320.919,899463,7760.4
08/11/2022,11:15,320.918,899385,7759.8
08/11/2022,11:00,320.919,899463,7760.4
08/11/2022,10:45,320.918,899385,7759.8
08/11/2022,10:30,320.918,899385,7759.8
08/11/2022,10:15,320.919,899463,7760.4
08/11/2022,10:00,320.917,899306,7759.2
08/11/2022,09:45,320.919,899463,7760.4
08/11/2022,09:30,320.920,899541,7761.0
08/11/2022,09:15,320.920,899541,7761.0
08/11/2022,09:00,320.921,899619,7761.8
08/11/2022,08:45,320.921,899619,7761.8
08/11/2022,08:30,320.921,899619,7761.8
08/11/2022,08:15,320.921,899619,7761.8
08/11/2022,08:00,320.920,899541,7761.0
08/11/2022,07:45,320.920,899541,7761.0
08/11/2022,07:30,320.917,899306,7759.2
08/11/2022,07:15,320.917,899306,7759.2
08/11/2022,07:00,320.916,899228,7758.6
08/11/2022,06:45,320.917,899306,7759.2
08/11/2022,06:30,320.917,899306,7759.2
08/11/2022,06:15,320.915,899150,7758.0
08/11/2022,06:00,320.919,899463,7760.4
08/11/2022,05:45,320.919,899463,7760.4
08/11/2022,05:30,320.920,899541,7761.0
08/11/2022,05:15,320.921,899619,7761.8
08/11/2022,05:00,320.920,899541,7761.0
08/11/2022,04:45,320.920,899541,7761.0
08/11/2022,04:30,320.919,899463,7760.4
08/11/2022,04:15,320.917,899306,7759.2
08/11/2022,04:00,320.916,899228,7758.6
08/11/2022,03:45,320.915,899150,7758.0
08/11/2022,03:30,320.914,899072,7757.4
08/11/2022,03:15,320.916,899228,7758.6
08/11/2022,03:00,320.917,899306,7759.2
08/11/2022,02:45,320.917,899306,7759.2
08/11/2022,02:30,320.919,899463,7760.4
08/11/2022,02:15,320.920,899541,7761.0
08/11/2022,02:00,320.920,899541,7761.0
08/11/2022,01:45,320.921,899619,7761.8
08/11/2022,01:30,320.921,899619,7761.8
08/11/2022,01:15,320.919,899463,7760.4
08/11/2022,01:00,320.919,899463,7760.4
08/11/2022,00:45,320.918,899385,7759.8
08/11/2022,00:30,320.914,899072,7757.4
08/11/2022,00:15,320.914,899072,7757.4
08/11/2022,00:00,320.914,899072,7757.4
08/10/2022,23:45,320.913,898994,7756.8
08/10/2022,23:30,320.912,898915,7756.2
08/10/2022,23:15,320.911,898837,7755.6
08/10/2022,23:00,320.914,899072,7757.4
08/10/2022,22:45,320.915,899150,7758.0
08/10/2022,22:30,320.915,899150,7758.0
08/10/2022,22:15,320.919,899463,7760.4
08/10/2022,22:00,320.920,899541,7761.0
08/10/2022,21:45,320.916,899228,7758.6
08/10/2022,21:30,320.915,899150,7758.0
08/10/2022,21:15,320.917,899306,7759.2
08/10/2022,21:00,320.915,899150,7758.0
08/10/2022,20:45,320.912,898915,7756.2
08/10/2022,20:30,320.916,899228,7758.6
08/10/2022,20:15,320.915,899150,7758.0
08/10/2022,20:00,320.911,898837,7755.6
08/10/2022,19:45,320.912,898915,7756.2
08/10/2022,19:30,320.918,899385,7759.8
08/10/2022,19:15,320.925,899929,7765.0
08/10/2022,19:00,320.924,899851,7764.2
08/10/2022,18:45,320.931,900398,7768.6
08/10/2022,18:30,320.932,900476,7769.2
08/10/2022,18:15,320.924,899851,7764.2
08/10/2022,18:00,320.922,899696,7762.6
08/10/2022,17:45,320.923,899774,7763.4
08/10/2022,17:30,320.924,899851,7764.2
08/10/2022,17:15,320.925,899929,7765.0
08/10/2022,17:00,320.926,900007,7765.6
08/10/2022,16:45,320.929,900242,7767.4
08/10/2022,16:30,320.930,900320,7768.0
08/10/2022,16:15,320.931,900398,7768.6
08/10/2022,16:00,320.932,900476,7769.2
08/10/2022,15:45,320.934,900633,7770.4
08/10/2022,15:30,320.934,900633,7770.4
08/10/2022,15:15,320.936,900789,7771.6
08/10/2022,15:00,320.936,900789,7771.6
08/10/2022,14:45,320.939,901024,7773.4
08/10/2022,14:30,320.936,900789,7771.6
08/10/2022,14:15,320.939,901024,7773.4
08/10/2022,14:00,320.940,901102,7774.0
08/10/2022,13:45,320.941,901180,7774.8
08/10/2022,13:30,320.942,901258,7775.6
08/10/2022,13:15,320.947,901649,7779.2
08/10/2022,13:00,320.947,901649,7779.2
08/10/2022,12:45,320.949,901806,7780.4
08/10/2022,12:30,320.948,901728,7779.8
08/10/2022,12:15,320.949,901806,7780.4
08/10/2022,12:00,320.949,901806,7780.4
08/10/2022,11:45,320.950,901884,7781.0
08/10/2022,11:30,320.952,902040,7782.2
08/10/2022,11:15,320.950,901884,7781.0
08/10/2022,11:00,320.950,901884,7781.0
08/10/2022,10:45,320.951,901962,7781.6
08/10/2022,10:30,320.951,901962,7781.6
08/10/2022,10:15,320.951,901962,7781.6
08/10/2022,10:00,320.951,901962,7781.6
08/10/2022,09:45,320.954,902195,7783.4
08/10/2022,09:30,320.953,902117,7782.8
08/10/2022,09:15,320.953,902117,7782.8
08/10/2022,09:00,320.953,902117,7782.8
08/10/2022,08:45,320.952,902040,7782.2
08/10/2022,08:30,320.951,901962,7781.6
08/10/2022,08:15,320.952,902040,7782.2
08/10/2022,08:00,320.954,902195,7783.4
08/10/2022,07:45,320.951,901962,7781.6
08/10/2022,07:30,320.950,901884,7781.0
08/10/2022,07:15,320.952,902040,7782.2
08/10/2022,07:00,320.950,901884,7781.0
08/10/2022,06:45,320.948,901728,7779.8
08/10/2022,06:30,320.950,901884,7781.0
08/10/2022,06:15,320.949,901806,7780.4
08/10/2022,06:00,320.950,901884,7781.0
08/10/2022,05:45,320.949,901806,7780.4
08/10/2022,05:30,320.951,901962,7781.6
08/10/2022,05:15,320.950,901884,7781.0
08/10/2022,05:00,320.948,901728,7779.8
08/10/2022,04:45,320.949,901806,7780.4
08/10/2022,04:30,320.951,901962,7781.6
08/10/2022,04:15,320.949,901806,7780.4
08/10/2022,04:00,320.947,901649,7779.2
08/10/2022,03:45,320.950,901884,7781.0
08/10/2022,03:30,320.950,901884,7781.0
08/10/2022,03:15,320.947,901649,7779.2
08/10/2022,03:00,320.948,901728,7779.8
08/10/2022,02:45,320.949,901806,7780.4
08/10/2022,02:30,320.948,901728,7779.8
08/10/2022,02:15,320.948,901728,7779.8
08/10/2022,02:00,320.949,901806,7780.4
08/10/2022,01:45,320.948,901728,7779.8
08/10/2022,01:30,320.948,901728,7779.8
08/10/2022,01:15,320.948,901728,7779.8
08/10/2022,01:00,320.948,901728,7779.8
08/10/2022,00:45,320.947,901649,7779.2
08/10/2022,00:30,320.946,901571,7778.6
08/10/2022,00:15,320.948,901728,7779.8
08/10/2022,00:00,320.946,901571,7778.6
08/09/2022,23:45,320.946,901571,7778.6
08/09/2022,23:30,320.947,901649,7779.2
08/09/2022,23:15,320.947,901649,7779.2
08/09/2022,23:00,320.945,901493,7778.0
08/09/2022,22:45,320.945,901493,7778.0
08/09/2022,22:30,320.948,901728,7779.8
08/09/2022,22:15,320.947,901649,7779.2
08/09/2022,22:00,320.947,901649,7779.2
08/09/2022,21:45,320.948,901728,7779.8
08/09/2022,21:30,320.948,901728,7779.8
08/09/2022,21:15,320.947,901649,7779.2
08/09/2022,21:00,320.947,901649,7779.2
08/09/2022,20:45,320.947,901649,7779.2
08/09/2022,20:30,320.950,901884,7781.0
08/09/2022,20:15,320.945,901493,7778.0
08/09/2022,20:00,320.946,901571,7778.6
08/09/2022,19:45,320.946,901571,7778.6
08/09/2022,19:30,320.946,901571,7778.6
08/09/2022,19:15,320.946,901571,7778.6
08/09/2022,19:00,320.945,901493,7778.0
08/09/2022,18:45,320.947,901649,7779.2
08/09/2022,18:30,320.947,901649,7779.2
08/09/2022,18:15,320.947,901649,7779.2
08/09/2022,18:00,320.950,901884,7781.0
08/09/2022,17:45,320.949,901806,7780.4
08/09/2022,17:30,320.949,901806,7780.4
08/09/2022,17:15,320.950,901884,7781.0
08/09/2022,17:00,320.952,902040,7782.2
08/09/2022,16:45,320.951,901962,7781.6
08/09/2022,16:30,320.951,901962,7781.6
08/09/2022,16:15,320.952,902040,7782.2
08/09/2022,16:00,320.952,902040,7782.2
08/09/2022,15:45,320.952,902040,7782.2
08/09/2022,15:30,320.953,902117,7782.8
08/09/2022,15:15,320.956,902351,7784.6
08/09/2022,15:00,320.956,902351,7784.6
08/09/2022,14:45,320.957,902430,7785.2
08/09/2022,14:30,320.958,902508,7785.8
08/09/2022,14:15,320.960,902665,7787.0
08/09/2022,14:00,320.958,902508,7785.8
08/09/2022,13:45,320.959,902587,7786.4
08/09/2022,13:30,320.960,902665,7787.0
08/09/2022,13:15,320.959,902587,7786.4
08/09/2022,13:00,320.958,902508,7785.8
08/09/2022,12:45,320.960,902665,7787.0
08/09/2022,12:30,320.960,902665,7787.0
08/09/2022,12:15,320.959,902587,7786.4
08/09/2022,12:00,320.959,902587,7786.4
08/09/2022,11:45,320.963,902900,7789.4
08/09/2022,11:30,320.963,902900,7789.4
08/09/2022,11:15,320.963,902900,7789.4
08/09/2022,11:00,320.966,903135,7791.6
08/09/2022,10:45,320.967,903214,7792.2
08/09/2022,10:30,320.964,902979,7790.2
08/09/2022,10:15,320.963,902900,7789.4
08/09/2022,10:00,320.966,903135,7791.6
08/09/2022,09:45,320.964,902979,7790.2
08/09/2022,09:30,320.963,902900,7789.4
08/09/2022,09:15,320.964,902979,7790.2
08/09/2022,09:00,320.963,902900,7789.4
08/09/2022,08:45,320.962,902822,7788.6
08/09/2022,08:30,320.963,902900,7789.4
08/09/2022,08:15,320.967,903214,7792.2
08/09/2022,08:00,320.967,903214,7792.2
08/09/2022,07:45,320.967,903214,7792.2
08/09/2022,07:30,320.969,903371,7793.4
08/09/2022,07:15,320.970,903449,7794.0
08/09/2022,07:00,320.968,903292,7792.8
08/09/2022,06:45,320.968,903292,7792.8
08/09/2022,06:30,320.971,903528,7794.6
08/09/2022,06:15,320.970,903449,7794.0
08/09/2022,06:00,320.970,903449,7794.0
08/09/2022,05:45,320.971,903528,7794.6
08/09/2022,05:30,320.972,903606,7795.2
08/09/2022,05:15,320.971,903528,7794.6
08/09/2022,05:00,320.972,903606,7795.2
08/09/2022,04:45,320.973,903685,7795.8
08/09/2022,04:30,320.974,903763,7796.4
08/09/2022,04:15,320.974,903763,7796.4
08/09/2022,04:00,320.978,904077,7798.8
08/09/2022,03:45,320.979,904156,7799.4
08/09/2022,03:30,320.976,903920,7797.6
08/09/2022,03:15,320.977,903999,7798.2
08/09/2022,03:00,320.977,903999,7798.2
08/09/2022,02:45,320.976,903920,7797.6
08/09/2022,02:30,320.975,903842,7797.0
08/09/2022,02:15,320.977,903999,7798.2
08/09/2022,02:00,320.976,903920,7797.6
08/09/2022,01:45,320.976,903920,7797.6
08/09/2022,01:30,320.978,904077,7798.8
08/09/2022,01:15,320.980,904234,7800.0
08/09/2022,01:00,320.979,904156,7799.4
08/09/2022,00:45,320.979,904156,7799.4
08/09/2022,00:30,320.982,904390,7801.6
08/09/2022,00:15,320.982,904390,7801.6
08/09/2022,00:00,320.982,904390,7801.6
08/08/2022,23:45,320.980,904234,7800.0
08/08/2022,23:30,320.980,904234,7800.0
08/08/2022,23:15,320.976,903920,7797.6
08/08/2022,23:00,320.974,903763,7796.4
08/08/2022,22:45,320.978,904077,7798.8
08/08/2022,22:30,320.976,903920,7797.6
08/08/2022,22:15,320.974,903763,7796.4
08/08/2022,22:00,320.980,904234,7800.0
08/08/2022,21:45,320.980,904234,7800.0
08/08/2022,21:30,320.979,904156,7799.4
08/08/2022,21:15,320.983,904468,7802.4
08/08/2022,21:00,320.982,904390,7801.6
08/08/2022,20:45,320.984,904546,7803.2
08/08/2022,20:30,320.984,904546,7803.2
08/08/2022,20:15,320.980,904234,7800.0
08/08/2022,20:00,320.984,904546,7803.2
08/08/2022,19:45,320.980,904234,7800.0
08/08/2022,19:30,320.979,904156,7799.4
08/08/2022,19:15,320.980,904234,7800.0
08/08/2022,19:00,320.978,904077,7798.8
08/08/2022,18:45,320.980,904234,7800.0
08/08/2022,18:30,320.980,904234,7800.0
08/08/2022,18:15,320.983,904468,7802.4
08/08/2022,18:00,320.981,904312,7800.8
08/08/2022,17:45,320.983,904468,7802.4
08/08/2022,17:30,320.985,904624,7804.0
08/08/2022,17:15,320.985,904624,7804.0
08/08/2022,17:00,320.986,904702,7804.6
08/08/2022,16:45,320.986,904702,7804.6
08/08/2022,16:30,320.986,904702,7804.6
08/08/2022,16:15,320.986,904702,7804.6
08/08/2022,16:00,320.985,904624,7804.0
08/08/2022,15:45,320.985,904624,7804.0
08/08/2022,15:30,320.985,904624,7804.0
08/08/2022,15:15,320.987,904781,7805.2
08/08/2022,15:00,320.987,904781,7805.2
08/08/2022,14:45,320.989,904938,7806.4
08/08/2022,14:30,320.991,905094,7807.6
08/08/2022,14:15,320.991,905094,7807.6
08/08/2022,14:00,320.991,905094,7807.6
08/08/2022,13:45,320.993,905251,7808.8
08/08/2022,13:30,320.996,905486,7810.6
08/08/2022,13:15,320.995,905408,7810.0
08/08/2022,13:00,320.996,905486,7810.6
08/08/2022,12:45,320.995,905408,7810.0
08/08/2022,12:30,320.996,905486,7810.6
08/08/2022,12:15,320.995,905408,7810.0
08/08/2022,12:00,320.995,905408,7810.0
08/08/2022,11:45,320.997,905565,7811.2
08/08/2022,11:30,320.997,905565,7811.2
08/08/2022,11:15,320.997,905565,7811.2
08/08/2022,11:00,320.999,905722,7812.4
08/08/2022,10:45,321.001,905879,7813.8
08/08/2022,10:30,320.999,905722,7812.4
08/08/2022,10:15,320.998,905643,7811.8
08/08/2022,10:00,320.999,905722,7812.4
08/08/2022,09:45,320.997,905565,7811.2
08/08/2022,09:30,320.997,905565,7811.2
08/08/2022,09:15,320.998,905643,7811.8
08/08/2022,09:00,321.001,905879,7813.8
08/08/2022,08:45,321.001,905879,7813.8
08/08/2022,08:30,321.001,905879,7813.8
08/08/2022,08:15,321.001,905879,7813.8
08/08/2022,08:00,321.003,906036,7815.4
08/08/2022,07:45,321.001,905879,7813.8
08/08/2022,07:30,321.001,905879,7813.8
08/08/2022,07:15,321.001,905879,7813.8
08/08/2022,07:00,320.999,905722,7812.4
08/08/2022,06:45,321.001,905879,7813.8
08/08/2022,06:30,321.002,905957,7814.6
08/08/2022,06:15,321.001,905879,7813.8
08/08/2022,06:00,321.001,905879,7813.8
08/08/2022,05:45,321.004,906114,7816.2
08/08/2022,05:30,321.004,906114,7816.2
08/08/2022,05:15,321.005,906193,7817.0
08/08/2022,05:00,321.007,906350,7818.2
08/08/2022,04:45,321.008,906428,7818.8
08/08/2022,04:30,321.008,906428,7818.8
08/08/2022,04:15,321.007,906350,7818.2
08/08/2022,04:00,321.007,906350,7818.2
08/08/2022,03:45,321.007,906350,7818.2
08/08/2022,03:30,321.007,906350,7818.2
08/08/2022,03:15,321.006,906271,7817.6
08/08/2022,03:00,321.007,906350,7818.2
08/08/2022,02:45,321.005,906193,7817.0
08/08/2022,02:30,321.004,906114,7816.2
08/08/2022,02:15,321.010,906585,7820.0
08/08/2022,02:00,321.011,906663,7820.6
08/08/2022,01:45,321.009,906507,7819.4
08/08/2022,01:30,321.010,906585,7820.0
08/08/2022,01:15,321.014,906899,7822.4
08/08/2022,01:00,321.011,906663,7820.6
08/08/2022,00:45,321.013,906820,7821.8
08/08/2022,00:30,321.015,906977,7823.0
08/08/2022,00:15,321.011,906663,7820.6
08/08/2022,00:00,321.009,906507,7819.4
08/07/2022,23:45,321.011,906663,7820.6
08/07/2022,23:30,321.012,906742,7821.2
08/07/2022,23:15,321.009,906507,7819.4
08/07/2022,23:00,321.007,906350,7818.2
08/07/2022,22:45,321.011,906663,7820.6
08/07/2022,22:30,321.012,906742,7821.2
08/07/2022,22:15,321.011,906663,7820.6
08/07/2022,22:00,321.015,906977,7823.0
08/07/2022,21:45,321.016,907055,7823.6
08/07/2022,21:30,321.016,907055,7823.6
08/07/2022,21:15,321.016,907055,7823.6
08/07/2022,21:00,321.015,906977,7823.0
08/07/2022,20:45,321.015,906977,7823.0
08/07/2022,20:30,321.013,906820,7821.8
08/07/2022,20:15,321.014,906899,7822.4
08/07/2022,20:00,321.014,906899,7822.4
08/07/2022,19:45,321.012,906742,7821.2
08/07/2022,19:30,321.011,906663,7820.6
08/07/2022,19:15,321.011,906663,7820.6
08/07/2022,19:00,321.012,906742,7821.2
08/07/2022,18:45,321.013,906820,7821.8
08/07/2022,18:30,321.014,906899,7822.4
08/07/2022,18:15,321.015,906977,7823.0
08/07/2022,18:00,321.013,906820,7821.8
08/07/2022,17:45,321.017,907133,7824.2
08/07/2022,17:30,321.017,907133,7824.2
08/07/2022,17:15,321.017,907133,7824.2
08/07/2022,17:00,321.017,907133,7824.2
08/07/2022,16:45,321.017,907133,7824.2
08/07/2022,16:30,321.015,906977,7823.0
08/07/2022,16:15,321.017,907133,7824.2
08/07/2022,16:00,321.017,907133,7824.2
08/07/2022,15:45,321.016,907055,7823.6
08/07/2022,15:30,321.017,907133,7824.2
08/07/2022,15:15,321.019,907289,7825.4
08/07/2022,15:00,321.022,907524,7827.6
08/07/2022,14:45,321.023,907602,7828.4
08/07/2022,14:30,321.024,907681,7829.2
08/07/2022,14:15,321.023,907602,7828.4
08/07/2022,14:00,321.024,907681,7829.2
08/07/2022,13:45,321.023,907602,7828.4
08/07/2022,13:30,321.026,907838,7830.6
08/07/2022,13:15,321.022,907524,7827.6
08/07/2022,13:00,321.024,907681,7829.2
08/07/2022,12:45,321.025,907759,7830.0
08/07/2022,12:30,321.024,907681,7829.2
08/07/2022,12:15,321.024,907681,7829.2
08/07/2022,12:00,321.026,907838,7830.6
08/07/2022,11:45,321.030,908152,7833.0
08/07/2022,11:30,321.031,908230,7833.6
08/07/2022,11:15,321.031,908230,7833.6
08/07/2022,11:00,321.033,908387,7834.8
08/07/2022,10:45,321.033,908387,7834.8
08/07/2022,10:30,321.029,908073,7832.4
08/07/2022,10:15,321.030,908152,7833.0
08/07/2022,10:00,321.029,908073,7832.4
08/07/2022,09:45,321.027,907916,7831.2
08/07/2022,09:30,321.027,907916,7831.2
08/07/2022,09:15,321.030,908152,7833.0
08/07/2022,09:00,321.028,907995,7831.8
08/07/2022,08:45,321.029,908073,7832.4
08/07/2022,08:30,321.032,908309,7834.2
08/07/2022,08:15,321.031,908230,7833.6
08/07/2022,08:00,321.033,908387,7834.8
08/07/2022,07:45,321.034,908466,7835.4
08/07/2022,07:30,321.035,908544,7836.0
08/07/2022,07:15,321.035,908544,7836.0
08/07/2022,07:00,321.034,908466,7835.4
08/07/2022,06:45,321.034,908466,7835.4
08/07/2022,06:30,321.033,908387,7834.8
08/07/2022,06:15,321.033,908387,7834.8
08/07/2022,06:00,321.034,908466,7835.4
08/07/2022,05:45,321.035,908544,7836.0
08/07/2022,05:30,321.035,908544,7836.0
08/07/2022,05:15,321.038,908779,7837.8
08/07/2022,05:00,321.039,908858,7838.4
08/07/2022,04:45,321.039,908858,7838.4
08/07/2022,04:30,321.040,908936,7839.0
08/07/2022,04:15,321.042,909093,7840.6
08/07/2022,04:00,321.042,909093,7840.6
08/07/2022,03:45,321.041,909014,7839.8
08/07/2022,03:30,321.040,908936,7839.0
08/07/2022,03:15,321.040,908936,7839.0
08/07/2022,03:00,321.039,908858,7838.4
08/07/2022,02:45,321.039,908858,7838.4
08/07/2022,02:30,321.040,908936,7839.0
08/07/2022,02:15,321.040,908936,7839.0
08/07/2022,02:00,321.042,909093,7840.6
08/07/2022,01:45,321.045,909328,7843.0
08/07/2022,01:30,321.046,909406,7843.6
08/07/2022,01:15,321.044,909250,7842.2
08/07/2022,01:00,321.046,909406,7843.6
08/07/2022,00:45,321.047,909484,7844.2
08/07/2022,00:30,321.044,909250,7842.2
08/07/2022,00:15,321.046,909406,7843.6
08/07/2022,00:00,321.047,909484,7844.2
08/06/2022,23:45,321.041,909014,7839.8
08/06/2022,23:30,321.040,908936,7839.0
08/06/2022,23:15,321.039,908858,7838.4
08/06/2022,23:00,321.039,908858,7838.4
08/06/2022,22:45,321.036,908622,7836.6
08/06/2022,22:30,321.040,908936,7839.0
08/06/2022,22:15,321.045,909328,7843.0
